data_reg_dt,displacement,enterprise,grade,mileage,modelname,rqno,year_oilprice
2026-06-08 12:00:04,2359,NULL,2,11.1,로체 2.4 CVVT,401050101,1866743
2026-06-08 12:00:04,2349,르노코리아자동차(주),4,9.8,SM7,401050102,2114372
2026-06-08 12:00:04,1798,NULL,3,10.9,로체 1.8 CVVT,401050103,1900995
2026-06-08 12:00:04,1798,NULL,3,12.3,로체 1.8 CVVT,401050104,1684622
2026-06-08 12:00:04,1998,NULL,3,10.9,로체 2.0 CVVT,401050105,1900995
2026-06-08 12:00:04,1998,NULL,3,12.2,로체 2.0 CVVT,401050106,1698430
2026-06-08 12:00:06,1998,NULL,5,8.8,로체 2.0 LPI,401050107,1347938
2026-06-08 12:00:06,1998,기아,4,10.5,로체 2.0 LPI,401050108,1129700
2026-06-08 12:00:06,2354,NULL,1,11.2,ACCORD EX-L,401050110,1850076
2026-06-08 12:00:06,2997,NULL,1,9.4,ACCORD EX-V6,401050111,2204346
2026-06-08 12:00:06,2188,NULL,1,14.4,싼타페 2.2디젤 2WD,401050113,1239219
2026-06-08 12:00:06,2188,NULL,1,13.9,싼타페 2.2디젤 4WD,401050115,1283795
2026-06-08 12:00:06,1991,NULL,2,14.3,투싼 2.0디젤 4WD,401050116,1247885
2026-06-08 12:00:06,2521,NULL,4,8.4,볼보S60R,401050117,2466768
2026-06-08 12:00:06,3778,NULL,3,8,그랜드카니발 3.8 CVVT,401050118,2590106
2026-06-08 12:00:06,1498,NULL,3,13.3,젠트라 1.5 SOHC,401050119,1557959
2026-06-08 12:00:06,1150,NULL,3,14.3,젠트라 1.2 SOHC,401050121,1449010
2026-06-08 12:00:06,1150,NULL,2,16.5,젠트라 1.2 SOHC,401050122,1255809
2026-06-08 12:00:06,2976,NULL,3,8.1,A6 3.0 Quattro,401050123,2558130
2026-06-08 12:00:04,4163,NULL,5,7.7,A6 4.2 Quattro,401050124,2691019
2026-06-08 12:00:26,1998,NULL,2,11.8,액티언 D20DT 2WD,401050133,1512267
2026-06-08 12:00:26,1998,NULL,3,11.1,카이런 D20DT 4WD,401050135,1607635
2026-06-08 12:00:05,1998,NULL,2,12.2,카이런 D20DT 4WD,401050136,1462684
2026-06-08 12:00:05,1998,NULL,2,11.6,카이런 D20DT 2WD,401050137,1538341
2026-06-08 12:00:05,1998,NULL,2,12.8,카이런 D20DT 2WD,401050138,1394121
2026-06-08 12:00:05,1968,NULL,1,15.7,Golf 2.0 TDI,401050139,1136608
2026-06-08 12:00:05,1984,NULL,3,10.9,Passat 2.0 FSI,401050140,1900995
2026-06-08 12:00:05,2393,NULL,2,9.8,A6 2.4,401050141,2114372
2026-06-08 12:00:05,5462,벤츠,5,6.9,Benz S500,401050142,3003022
2026-06-08 12:00:05,1461,NULL,1,20.7,SM3,401050144,862065
2026-06-08 12:00:05,1399,NULL,1,18.9,프라이드 1.4 하이브리드,401050145,1096341
2026-06-08 12:00:05,1399,NULL,1,18.9,베르나 1.4하이브리드,401050146,1096341
2026-06-08 12:00:05,4293,토요타,4,8.9,렉서스 SC430,401050148,2328185
2026-06-08 12:00:05,2500,토요타,3,11.4,렉서스 IS250,401050149,1817618
2026-06-08 12:00:26,1993,NULL,5,8.6,매그너스 2.0 DOHC LPG AT4,401050150,1379285
2026-06-08 12:00:05,1993,NULL,4,10.1,매그너스 2.0 DOHC LPG MT5,401050151,1174441
2026-06-08 12:00:05,2696,NULL,1,10.6,카이런 D27DT 4WD,401050152,1683467
2026-06-08 12:00:05,2696,NULL,1,12.1,카이런 D27DT 4WD,401050153,1474773
2026-06-08 12:00:05,2792,사브,4,8.7,사브 9-3 Aero,401050157,2381707
2026-06-08 12:00:26,1998,사브,4,10.2,사브 9-3 Arc 5D,401050158,2031456
2026-06-08 12:00:26,1984,NULL,4,10.2,Passat 2.0 TFSI,401050159,2031456
2026-06-08 12:00:26,2736,NULL,2,8.8,세브링,401050160,2354642
2026-06-08 12:00:26,2656,NULL,3,7.4,오피러스 μ2.7 LPI,401050161,1602953
2026-06-08 12:00:26,1993,NULL,3,10.8,토스카 2.0 DOHC,401050165,1918597
2026-06-08 12:00:27,2656,NULL,4,10.5,투스카니 2.7DOHC,401050172,1973414
2026-06-08 12:00:02,1991,NULL,3,12.6,투싼 2.0디젤 2WD,401050174,1416250
2026-06-08 12:00:02,1991,NULL,1,15.2,투싼 2.0디젤 2WD,401050175,1173997
2026-06-08 12:00:26,4498,NULL,5,6.9,에쿠스 4.5DOHC,401050176,3003022
2026-06-08 12:00:02,4498,NULL,5,6.8,에쿠스리무진 4.5DOHC,401050177,3047184
2026-06-08 12:00:02,2972,NULL,3,7.6,오피러스 Σ3.0 DOHC,401050178,2726428
2026-06-08 12:00:25,1582,NULL,1,16,쎄라토 1.6 디젤(5Dr),401050187,1115297
2026-06-08 12:00:26,2993,NULL,3,11,BMW X3 3.0d,401050191,1622250
2026-06-08 12:00:02,2902,NULL,1,10.5,카니발 2.9 디젤 WGT(9P),401060021,1699500
2026-06-08 12:00:02,2902,NULL,1,12.6,카니발 2.9 디젤 WGT(9P),401060022,1416250
2026-06-08 12:00:02,1991,NULL,2,13.4,쏘나타 2.0디젤,401060023,1331698
2026-06-08 12:00:02,1991,NULL,1,17.1,쏘나타 2.0디젤,401060024,1043553
2026-06-08 12:00:02,2967,NULL,2,8.8,프리스타일,401060025,2354642
2026-06-08 12:00:02,4494,NULL,5,7.1,인피니티 FX45,401060026,2918430
2026-06-08 12:00:02,3498,NULL,5,7.9,인피니티 FX35,401060027,2622892
2026-06-08 12:00:02,1984,NULL,3,12,Golf 2.0 GTI,401060029,1726738
2026-06-08 12:00:02,3123,NULL,1,8.6,A8 3.2 FSI,401060031,2409401
2026-06-08 12:00:06,4799,BMW,5,7.3,BMW 650i,401060032,2838473
2026-06-08 12:00:02,3471,NULL,5,8.1,LEGEND,401060033,2558130
2026-06-08 12:00:02,3498,NULL,5,7.8,Benz E350 4Matic,401060034,2656519
2026-06-08 12:00:02,3498,NULL,3,7,Benz ML350,401060035,2960121
2026-06-08 12:00:25,1991,NULL,2,13.5,로체 2.0 디젤,401060036,1321833
2026-06-08 12:00:02,1991,NULL,1,17.3,로체 2.0 디젤,401060037,1031488
2026-06-08 12:00:02,4799,NULL,5,7.3,BMW 750Li,401060039,2838473
2026-06-08 12:00:01,4000,NULL,5,7.3,BMW 740Li,401060040,2838473
2026-06-08 12:00:01,4999,BMW,5,6,BMW M5,401060041,3453475
2026-06-08 12:00:01,4009,포드,5,6.5,익스플로러,401060042,3187823
2026-06-08 12:00:27,2696,NULL,1,11.8,렉스턴 2.7DI 2WD,401060044,1512267
2026-06-08 12:00:25,2987,NULL,5,8.2,짚 커맨더,401060063,2176189
2026-06-08 12:00:05,1591,NULL,2,13.2,쎄라토 γ1.6 CVVT(4DR),401060100,1569761
2026-06-08 12:00:27,1975,NULL,2,13.5,쎄라토 2.0 DOHC(4DR),401060106,1534878
2026-06-08 12:00:04,1598,NULL,3,12.7,칼로스 1.6 DOHC,401060124,1631563
2026-06-08 12:00:04,1598,NULL,2,15,칼로스 1.6 DOHC,401060126,1381390
2026-06-08 12:00:04,5462,NULL,5,7.7,Benz SL500,401060127,2691019
2026-06-08 12:00:04,1968,NULL,2,13.7,Passat 2.0 TDI,401060128,1302536
2026-06-08 12:00:04,1968,NULL,2,14,Jetta 2.0 TDI,401060129,1274625
2026-06-08 12:00:04,3598,NULL,2,8,체어맨H 가솔린 3.6,401060130,2590106
2026-06-08 12:00:04,2696,NULL,1,10.2,카이런 2.7DI AWD,401060131,1749485
2026-06-08 12:00:04,1998,NULL,3,10.8,쏘나타 2.0DOHC,401060133,1918597
2026-06-08 12:00:27,1998,NULL,3,12.3,쏘나타 2.0DOHC,401060134,1684622
2026-06-08 12:00:04,1399,NULL,1,18.5,베르나 1.4하이브리드,401060136,1120046
2026-06-08 12:00:04,1968,NULL,2,13.6,Passat Variant 2.0 TDI,401060137,1312114
2026-06-08 12:00:04,3598,NULL,2,8,체어맨 리무진,401060138,2590106
2026-06-08 12:00:04,1582,NULL,1,20.7,쎄라토 1.6 디젤 VGT(5Dr),401060139,862065
2026-06-08 12:00:04,1582,NULL,1,20.7,쎄라토 1.6 디젤 VGT(4Dr),401060140,862065
2026-06-08 12:00:04,1493,NULL,1,17.4,프라이드 1.5 디젤(5Dr),401060141,1025560
2026-06-08 12:00:04,1493,NULL,1,21.6,프라이드 1.5 디젤(5Dr),401060142,826146
2026-06-08 12:00:04,1493,NULL,1,17.4,프라이드 1.5 디젤(4Dr),401060143,1025560
2026-06-08 12:00:07,1399,NULL,3,13.6,프라이드 1.4 DOHC(4Dr),401060145,1523592
2026-06-08 12:00:07,1399,NULL,2,15.8,프라이드 1.4 DOHC(4Dr),401060147,1311446
2026-06-08 12:00:01,1599,NULL,3,13.5,프라이드 1.6 CVVT(4Dr),401060149,1534878
2026-06-08 12:00:07,1599,NULL,3,13.5,프라이드 1.6 CVVT(5Dr),401060150,1534878
2026-06-08 12:00:07,1599,NULL,2,15,프라이드 1.6 CVVT(4Dr),401060151,1381390
2026-06-08 12:00:07,1599,NULL,2,15,프라이드 1.6 CVVT(5Dr),401060152,1381390
2026-06-08 12:00:07,4799,BMW,5,7.2,BMW 550i,401060154,2877896
2026-06-08 12:00:07,2996,NULL,2,8.5,BMW 730i,401060155,2437747
2026-06-08 12:00:06,1997,푸조,2,14.4,푸조 NEW 307SW HDi,401060156,1239219
2026-06-08 12:00:07,2354,혼다,4,10.4,CR-V 2WD,401060157,1992389
2026-06-08 12:00:06,2354,혼다,4,10,CR-V 4WD,401060158,2072085
2026-06-08 12:00:06,1799,혼다,2,13.3,CIVIC 1.8,401060159,1557959
2026-06-08 12:00:04,4608,토요타,4,8.8,렉서스 LS460L,401060189,2354642
2026-06-08 12:00:04,3123,NULL,5,8.1,A8 3.2 FSI NWB quattro,401060191,2558130
2026-06-08 12:00:04,4172,NULL,2,7.6,A8 LWB 4.2 quattro,401060192,2726428
2026-06-08 12:00:04,3189,NULL,1,9.2,Golf R32,401060193,2252266
2026-06-08 12:00:04,3597,NULL,5,7.9,Passat 3.6 4Motion,401060194,2622892
2026-06-08 12:00:04,5998,NULL,5,5.6,Phaeton 6.0,401060195,3700152
2026-06-08 12:00:04,4910,NULL,5,7.2,Touareg 5.0 TDI 4Motion,401060197,2478438
2026-06-08 12:00:04,4172,폭스바겐,5,6.6,Phaeton 4.2,401060198,3139523
2026-06-08 12:00:04,1984,NULL,4,9.9,A4 2.0 TFSI quattro,401060199,2093015
2026-06-08 12:00:04,2967,NULL,4,10.4,A6 3.0 TDI quattro,401060200,1715841
2026-06-08 12:00:26,2967,NULL,4,9.3,Q7 3.0 TDI quattro,401060201,1918790
2026-06-08 12:00:04,4163,NULL,5,6.5,Q7 4.2 FSI quattro,401060202,3187823
2026-06-08 12:00:25,2476,NULL,900,10,포터Ⅱ 터보인터쿨러 일반캡 초장축,401060250,1784475
2026-06-08 12:00:07,2497,NULL,900,10.2,포터Ⅱ A-ENG 더블캡 초장축,401060255,1749485
2026-06-08 12:00:07,2497,NULL,900,10.6,포터Ⅱ A-ENG 더블캡 초장축,401060257,1683467
2026-06-08 12:00:07,2476,NULL,900,8.7,포터Ⅱ 터보인터쿨러 더블캡 초장축,401060258,2051121
2026-06-08 12:00:07,2497,NULL,900,11.3,리베로 A-ENG 슈퍼캡 초장축,401060260,1579181
2026-06-08 12:00:07,2476,NULL,900,10.2,리베로 터보인터쿨러 슈퍼캡 초장축,401060261,1749485
2026-06-08 12:00:07,3387,NULL,4,9.3,카이맨 S,401060262,2228048
2026-06-08 12:00:07,2188,NULL,3,12.5,싼타페 2.2디젤 2WD,401060264,1427580
2026-06-08 12:00:07,2188,NULL,2,14.4,싼타페 2.2디젤 2WD,401060265,1239219
2026-06-08 12:00:07,2188,NULL,3,11.7,싼타페 2.2디젤 4WD,401060266,1525192
2026-06-08 12:00:26,2188,NULL,2,14,싼타페 2.2디젤 4WD,401060267,1274625
2026-06-08 12:00:07,2359,NULL,4,10.4,그랜저 2.4DOHC,401060268,1992389
2026-06-08 12:00:07,2497,NULL,4,8.8,스타렉스 리무진 9인,401060269,2027813
2026-06-08 12:00:07,2902,NULL,900,9.9,봉고 1톤 4X4 장축 더블캡,401060270,1802500
2026-06-08 12:00:07,2902,NULL,900,9.6,봉고 1톤 4X2 초장축 더블캡,401060271,1858828
2026-06-08 12:00:07,2902,NULL,900,10.5,봉고 1톤 4X2 초장축 더블캡,401060272,1699500
2026-06-08 12:00:07,2497,NULL,3,10.7,쏘렌토 2.5 디젤 VGT 4X4(5P),401060273,1667734
2026-06-08 12:00:07,2497,NULL,3,11.8,쏘렌토 2.5 디젤 VGT 4X4(5P),401060274,1512267
2026-06-08 12:00:07,2497,NULL,3,10.9,쏘렌토 2.5 디젤 VGT 4X2(7P),401060275,1637133
2026-06-08 12:00:07,3123,NULL,4,8.8,A6 3.2 FSI quattro,401060276,2354642
2026-06-08 12:00:07,5998,벤틀리,5,5.4,Continental GT 6.0,401060278,3837194
2026-06-08 12:00:04,5998,벤틀리,5,5.4,Continental GTC 6.0,401060279,3837194
2026-06-08 12:00:04,1910,GM,3,12.5,캐딜락 BLS,401060280,1427580
2026-06-08 12:00:04,2429,크라이슬러,4,8.9,PT Cruiser,401060281,2328185
2026-06-08 12:00:00,6209,벤츠,5,5.2,ML63 AMG,401060284,3984779
2026-06-08 12:00:26,2435,NULL,4,9.5,볼보 V50 2.4i,401060304,2181142
2026-06-08 12:00:25,2902,NULL,900,9.9,봉고 1톤 4X4 장축 표준캡,401060306,1802500
2026-06-08 12:00:01,3778,현대,5,8.1,베라크루즈 3.8가솔린 4WD,401070008,2558130
2026-06-08 12:00:06,2979,BMW,4,9.1,BMW 335i,401070010,2277016
2026-06-08 12:00:06,2993,BMW,4,10.5,BMW X5 xDrive30d,401070011,1699500
2026-06-08 12:00:01,4701,NULL,900,5.9,다코타,401070012,3512008
2026-06-08 12:00:25,2360,크라이슬러,4,9.4,세브링,401070014,2204346
2026-06-08 12:00:07,4196,재규어,5,7.4,재규어 XKR,401070018,2800115
2026-06-08 12:00:06,3192,볼보,5,7.8,볼보 XC90 3.2,401070021,2656519
2026-06-08 12:00:07,2035,벤츠,2,12.8,Benz B200,401070024,1618816
2026-06-08 12:00:01,5981,벤츠,5,5.2,Maybach 62S,401070030,3984779
2026-06-08 12:00:06,2996,BMW,4,8.5,BMW 328i Convertible,401070033,2437747
2026-06-08 12:00:06,2979,NULL,4,8.4,BMW 335i Convertible,401070034,2466768
2026-06-08 12:00:07,3778,기아,5,8.3,그랜드카니발 3.8 CVVT,401070040,2496488
2026-06-08 12:00:06,4009,NULL,5,6.5,익스플로러스포츠트랙,401070041,3187823
2026-06-08 12:00:04,3952,NULL,5,6.8,퍼시피카,401070050,3047184
2026-06-08 12:00:26,3192,랜드로버,5,8,프리랜더 3.2,401070051,2590106
2026-06-08 12:00:07,3824,NULL,5,7,911 카레라 4S 파워킷,401070054,2960121
2026-06-08 12:00:07,2656,현대,5,7.4,그랜저 2.7LPI 중형,401070059,1602953
2026-06-08 12:00:07,2656,현대,5,7.6,그랜저 2.7LPI 대형,401070060,1560770
2026-06-08 12:00:07,1998,NULL,4,9.8,G2X,401070061,2114372
2026-06-08 12:00:07,2656,NULL,5,7.5,오피러스 μ2.7 LPI,401070063,1581580
2026-06-08 12:00:04,1998,르노코리아자동차(주),3,11,SM5,401070067,1883714
2026-06-08 12:00:07,1998,르노코리아자동차(주),4,8.9,SM5 LPLi,401070068,1332792
2026-06-08 12:00:01,2497,현대,3,11.6,그랜드 스타렉스 2.5디젤 3밴,401070072,1538341
2026-06-08 12:00:01,2497,현대,3,11.5,그랜드 스타렉스 2.5디젤 11인,401070074,1551717
2026-06-08 12:00:04,2777,크라이슬러,4,9.5,짚랭글러,401070075,1878395
2026-06-08 12:00:07,1998,현대,4,9,쏘나타 2.0LPI(대형),401070079,1317983
2026-06-08 12:00:06,1591,NULL,2,13.8,i30 1.6가솔린,401070082,1501511
2026-06-08 12:00:06,1591,현대,1,16,i30 1.6가솔린,401070083,1295053
2026-06-08 12:00:07,2996,BMW,4,8.8,BMW X3 xDrive30i,401070087,2354642
2026-06-08 12:00:07,3498,벤츠,5,7.1,Benz ML 350,401070089,2918430
2026-06-08 12:00:02,1582,현대,1,20.5,i30 1.6디젤,401070092,870476
2026-06-08 12:00:07,3600,NULL,5,7.2,911 터보 카브리올레,401070094,2877896
2026-06-08 12:00:07,3600,NULL,5,8.1,911 터보 카브리올레,401070095,2558130
2026-06-08 12:00:26,2492,지엠대우,4,10.3,토스카 2.5 DOHC,401070101,2011733
2026-06-08 12:00:07,1995,르노코리아자동차(주),3,12.2,QM5 4WD,401070105,1462684
2026-06-08 12:00:04,2149,벤츠,2,12.9,Benz C220 CDI,401070107,1383314
2026-06-08 12:00:27,2696,NULL,3,10.7,렉스턴 2.7DI 2WD,401070108,1667734
2026-06-08 12:00:05,2497,현대,4,10.5,그랜드 스타렉스 2.5디젤 어린이보호차,401070109,1699500
2026-06-08 12:00:02,2497,현대,3,11.5,그랜드 스타렉스 2.5디젤 어린이보호차,401070110,1551717
2026-06-08 12:00:04,2696,케이지모빌리티,3,10.7,렉스턴 2.7DI CDPF AWD,401070113,1667734
2026-06-08 12:00:26,2696,NULL,4,10.2,카이런 2.7DI AWD,401070114,1749485
2026-06-08 12:00:26,1995,르노코리아자동차(주),2,14.8,QM5 2WD,401070116,1205726
2026-06-08 12:00:02,1995,르노코리아자동차(주),2,14.4,QM5 4WD,401070117,1239219
2026-06-08 12:00:04,3471,혼다,4,9.8,ACCORD 3.5,401070121,2114372
2026-06-08 12:00:26,1206,지엠대우,1,17.5,젠트라 1.2DOHC MT,401070122,1184049
2026-06-08 12:00:02,2521,볼보,4,9.5,볼보C30T5,401070124,2181142
2026-06-08 12:00:26,1984,NULL,3,12.3,Audi TT Roadster 2.0 TFSI,401070128,1684622
2026-06-08 12:00:26,1984,NULL,3,12.3,Audi TT Coupe 2.0 TFSI,401070129,1684622
2026-06-08 12:00:26,2359,NULL,3,11.5,쏘나타 2.4가솔린,401070132,1801813
2026-06-08 12:00:26,2359,기아,3,11.5,로체 2.4가솔린,401070135,1801813
2026-06-08 12:00:04,1998,기아,3,11.5,로체 θⅡ-2.0 CVVT,401070136,1801813
2026-06-08 12:00:26,3598,케이지모빌리티,5,7.5,체어맨W 가솔린 3.6 AWD,401070143,2762780
2026-06-08 12:00:26,4969,토요타,4,9.5,렉서스 LS600hL,401070145,2181142
2026-06-08 12:00:05,2696,NULL,3,11.8,렉스턴 2.7DI 4WD,401070146,1512267
2026-06-08 12:00:27,1998,케이지모빌리티,900,12.6,액티언스포츠 2.0DI 4WD,401070149,1416250
2026-06-08 12:00:05,4163,아우디,5,7.5,A8 4.2 FSI Quattro,401070151,2762780
2026-06-08 12:00:05,4163,NULL,5,7.1,RS4 4.2 Quattro,401070153,2918430
2026-06-08 12:00:26,1968,NULL,2,14.6,Golf 2.0 GT TDI,401070154,1222243
2026-06-08 12:00:04,1968,NULL,2,13.9,Passat 2.0 TDI,401070155,1283795
2026-06-08 12:00:04,1968,NULL,2,13.9,Passat Variant 2.0 TDI,401070156,1283795
2026-06-08 12:00:06,2799,케이지모빌리티,5,8.2,체어맨H 가솔린 2.8,401070158,2526933
2026-06-08 12:00:05,1998,NULL,3,11.1,카이런 2.0DI 2WD,401070159,1607635
2026-06-08 12:00:05,2902,기아,3,10.7,카니발 2.9디젤,401070166,1667734
2026-06-08 12:00:05,1975,NULL,4,9.9,스포티지 2.0 DOHC,401070167,2093015
2026-06-08 12:00:02,2959,기아,3,10.8,모하비 3.0디젤 상시4WD,401070168,1652292
2026-06-08 12:00:26,2959,기아,3,11.1,모하비 3.0디젤 2WD,401070170,1607635
2026-06-08 12:00:02,3342,현대,4,10,제네시스 3.3 가솔린,401070173,2072085
2026-06-08 12:00:26,6761,벤틀리,5,4.7,Arnage RL,401070175,4408691
2026-06-08 12:00:26,2497,현대,900,10.2,포터II 2.5디젤 장축 더블캡,401070177,1749485
2026-06-08 12:00:26,2497,현대,900,11.2,포터II 2.5디젤 장축 더블캡,401070178,1593281
2026-06-08 12:00:04,2496,벤츠,4,9.1,Benz C230,401070181,2277016
2026-06-08 12:00:26,2721,푸조,3,11,푸조 407 2.7 HDi,401070190,1622250
2026-06-08 12:00:06,1995,BMW,4,11.2,BMW 520i,401070193,1850076
2026-06-08 12:00:26,2902,기아,900,10,봉고 1톤 초장축 수퍼캡,401070205,1784475
2026-06-08 12:00:25,3564,GM,4,8.8,캐딜락 STS,401070216,2354642
2026-06-08 12:00:06,3564,NULL,4,8.6,베리타스 3.6,401070233,2409401
2026-06-08 12:00:06,3498,닛산,5,8.3,인피니티 EX35,401070234,2496488
2026-06-08 12:00:05,1984,폭스바겐,3,11.1,New Beetle 2.0,401070238,1866743
2026-06-08 12:00:05,2987,벤츠,4,10,Benz S320CDI,401070240,1784475
2026-06-08 12:00:25,4966,케이지모빌리티,5,7.3,체어맨W 가솔린 5.0 리무진,401080003,2838473
2026-06-08 12:00:06,1598,MINI,2,13,MINI Cooper Clubman,401080015,1593912
2026-06-08 12:00:06,2736,NULL,5,8,세브링 컨버터블,401080022,2590106
2026-06-08 12:00:25,4163,아우디,5,6.7,R8 4.2 FSI Quattro,401080027,3092664
2026-06-08 12:00:27,2736,크라이슬러,4,8.5,300C 2.7L,401080036,2437747
2026-06-08 12:00:25,4244,마세라티,5,6.1,마제라티 그란투리스모,401080040,3396861
2026-06-08 12:00:06,796,지엠대우,900,12.2,라보5MT,401080046,972283
2026-06-08 12:00:06,2198,재규어,2,13.7,재규어 X-TYPE 2.2D,401080048,1302536
2026-06-08 12:00:02,2902,기아,4,10.5,그랜드카니발 2.9디젤 이지무브(11인),401080049,1699500
2026-06-08 12:00:02,2902,NULL,4,10.5,그랜드카니발 2.9디젤 이지무브(8인),401080050,1699500
2026-06-08 12:00:02,2902,기아,4,10.5,그랜드카니발 2.9디젤 하이리무진,401080051,1699500
2026-06-08 12:00:02,2902,기아,3,10.7,카니발 2.9디젤 이지무브,401080052,1667734
2026-06-08 12:00:06,2497,현대,900,10.2,포터II 2.5디젤 초장축 더블캡,401080057,1749485
2026-06-08 12:00:26,2497,현대,900,11.2,포터II 2.5디젤 초장축 더블캡,401080058,1593281
2026-06-08 12:00:26,2497,현대,900,10.2,포터II 2.5디젤 장축 수퍼캡,401080061,1749485
2026-06-08 12:00:04,2696,케이지모빌리티,3,10.7,렉스턴 2.7DI AWD non-CDPF,401080078,1667734
2026-06-08 12:00:05,1998,케이지모빌리티,2,12.9,카이런 2.0DI CDPF 4WD,401080088,1383314
2026-06-08 12:00:04,2360,NULL,4,9.1,짚 패트리어트,401080089,2277016
2026-06-08 12:00:02,2993,BMW,4,10.5,BMW X6 xDrive30d,401080090,1699500
2026-06-08 12:00:05,2902,기아,900,10.4,봉고 3방덤프(4륜구동),401080097,1715841
2026-06-08 12:00:04,1998,케이지모빌리티,3,11.2,카이런 2.0DI CDPF 2WD,401080098,1593281
2026-06-08 12:00:04,1984,폭스바겐,4,10.5,Passat 2.0 TSI,401080104,1973414
2026-06-08 12:00:05,1968,폭스바겐,1,15.1,Passat 2.0 TDI,401080105,1181772
2026-06-08 12:00:05,1968,크라이슬러,1,15.2,세브링 2.0 디젤,401080108,1173997
2026-06-08 12:00:05,5026,닛산,5,7.2,인피니티 FX50,401080111,2877896
2026-06-08 12:00:05,1968,폭스바겐,3,12.2,Tiguan 2.0 TDI,401080114,1462684
2026-06-08 12:00:05,1591,NULL,2,13.8,포르테 1.6 가솔린,401080119,1501511
2026-06-08 12:00:06,1591,NULL,1,15.7,포르테 1.6 가솔린,401080120,1319799
2026-06-08 12:00:06,1591,기아,1,16.1,포르테 1.6 가솔린,401080121,1287009
2026-06-08 12:00:26,3778,현대,4,9.2,제네시스 쿠페 3.8가솔린,401080123,2252266
2026-06-08 12:00:25,1582,기아,1,19.8,쏘울 1.6 디젤,401080129,901250
2026-06-08 12:00:25,2902,기아,900,11.2,봉고 1톤 초장축 수퍼캡(저공해),401080130,1593281
2026-06-08 12:00:05,2687,NULL,4,8.8,카이맨,401080131,2354642
2026-06-08 12:00:02,4196,재규어,5,8,재규어 XF4.2,401080132,2590106
2026-06-08 12:00:05,1998,케이지모빌리티,3,11.9,액티언 2.0DI CDPF 2WD,401080133,1499559
2026-06-08 12:00:02,1998,미쓰비시,3,11.4,랜서,401080134,1817618
2026-06-08 12:00:02,1998,미쓰비시,5,8.1,렌서 에볼루션,401080135,2558130
2026-06-08 12:00:25,1591,NULL,2,13.8,쏘울 1.6 가솔린,401080136,1501511
2026-06-08 12:00:02,4701,크라이슬러,900,5.7,다코타,401080145,3635237
2026-06-08 12:00:25,4308,페라리,5,5.1,페라리F430스쿠데리아,401080147,4062912
2026-06-08 12:00:02,2696,케이지모빌리티,3,10.7,렉스턴 2.7DI CDPF 2WD,401080149,1667734
2026-06-08 12:00:02,6063,NULL,5,5.5,짚 그랜드 체로키 SRT,401080153,3767427
2026-06-08 12:00:05,3800,NULL,4,8.4,911 카레라 S,401080155,2466768
2026-06-08 12:00:02,4806,포르쉐,5,5.4,카이엔 터보 S,401080156,3837194
2026-06-08 12:00:05,2378,미쓰비시,3,11,이클립스,401080158,1883714
2026-06-08 12:00:06,1991,지엠대우,1,19,라세티 2.0 디젤 MT,401080161,939197
2026-06-08 12:00:06,3696,닛산,4,9.5,인피니티 G37S,401080162,2181142
2026-06-08 12:00:05,2967,폭스바겐,4,9.9,Phaeton 3.0 TDI,401080167,1802500
2026-06-08 12:00:25,5204,람보르기니,5,6.5,Gallardo LP560-4,401080176,3187823
2026-06-08 12:00:25,4009,포드,5,8,머스탱,401080178,2590106
2026-06-08 12:00:05,3498,닛산,4,8.8,인피니티 M35,401080181,2354642
2026-06-08 12:00:04,1598,지엠대우,1,15,라세티 1.6DOHC MT,401080182,1381390
2026-06-08 12:00:25,1598,지엠대우,2,13,라세티 1.6DOHC AT,401080183,1593912
2026-06-08 12:00:06,3614,포르쉐,4,8.6,911 카레라,401080184,2409401
2026-06-08 12:00:26,3800,포르쉐,5,8.2,911 카레라 S,401080185,2526933
2026-06-08 12:00:25,3614,포르쉐,4,8.6,911 카레라 카브리올레,401080186,2409401
2026-06-08 12:00:25,3800,포르쉐,5,8.2,911 카레라 S 카브리올레,401080187,2526933
2026-06-08 12:00:06,3498,닛산,4,9.3,무라노,401080188,2228048
2026-06-08 12:00:06,2488,닛산,3,11.8,로그(2WD),401080189,1756004
2026-06-08 12:00:26,1975,기아,3,10.6,스포티지 2.0 DOHC,401080191,1954797
2026-06-08 12:00:26,1975,NULL,3,10.6,투싼 2.0 DOHC,401080192,1954797
2026-06-08 12:00:26,1997,푸조,1,15.6,Nouvelle Peugeot 308SW HDi,401080199,1143894
2026-06-08 12:00:05,3800,포르쉐,5,8,911 카레라 4S 카브리올레,401080200,2590106
2026-06-08 12:00:26,3192,볼보,5,7.8,볼보 S80 3.2AWD,401080201,2656519
2026-06-08 12:00:26,2488,포드,4,10,이스케이프,401080205,2072085
